Open time,Open,High,Low,Close,Volume,Close time,Quote volume,Number of trades,Taker base volume,Taker quote volume
2024-12-06 10:00:00+00:00,235.59,236.1,234.04,235.7,147158.327,2024-12-06 10:59:59.999000+00:00,34604024.5323,74342,65926.03,15505935.62459
2024-12-06 11:00:00+00:00,235.69,236.13,233.61,234.13,140492.733,2024-12-06 11:59:59.999000+00:00,32935622.50291,103063,61242.518,14358787.67427
2024-12-06 12:00:00+00:00,234.12,235.39,230.94,231.27,206321.284,2024-12-06 12:59:59.999000+00:00,48107052.01279,123936,86021.824,20074412.46626
2024-12-06 13:00:00+00:00,231.27,235.11,230.92,234.56,262242.238,2024-12-06 13:59:59.999000+00:00,61136772.44185,195613,145121.982,33829916.36464
2024-12-06 14:00:00+00:00,234.56,237.99,233.42,237.97,249400.337,2024-12-06 14:59:59.999000+00:00,58836434.32557,182360,129589.424,30578331.63342
2024-12-06 15:00:00+00:00,237.97,240.0,236.2,238.02,450038.197,2024-12-06 15:59:59.999000+00:00,107020958.75635,198807,239167.686,56913607.15741
2024-12-06 16:00:00+00:00,238.01,238.96,237.04,238.81,182697.375,2024-12-06 16:59:59.999000+00:00,43512796.32337,121331,98478.788,23455377.38408
2024-12-06 17:00:00+00:00,238.8,240.43,238.23,239.08,259884.542,2024-12-06 17:59:59.999000+00:00,62197618.0412,112598,140285.827,33579934.29258
2024-12-06 18:00:00+00:00,239.08,240.2,238.47,238.92,226396.561,2024-12-06 18:59:59.999000+00:00,54235717.48104,98798,117473.63,28145776.52942
2024-12-06 19:00:00+00:00,238.92,240.06,238.6,239.7,121374.04,2024-12-06 19:59:59.999000+00:00,29073629.12676,62663,60494.885,14491841.57533
2024-12-06 20:00:00+00:00,239.7,240.73,237.58,238.25,163897.469,2024-12-06 20:59:59.999000+00:00,39173061.59395,75868,69988.8,16739120.94771
2024-12-06 21:00:00+00:00,238.25,239.31,237.54,237.58,105169.941,2024-12-06 21:59:59.999000+00:00,25093582.09603,61014,56176.985,13405705.8641
2024-12-06 22:00:00+00:00,237.59,238.58,237.02,237.43,104125.01,2024-12-06 22:59:59.999000+00:00,24762078.70122,42258,56213.799,13366813.29775
2024-12-06 23:00:00+00:00,237.43,238.06,235.34,236.87,130055.127,2024-12-06 23:59:59.999000+00:00,30757321.72078,85408,70386.706,16642806.35512
2024-12-07 00:00:00+00:00,236.87,237.44,235.5,236.43,115885.365,2024-12-07 00:59:59.999000+00:00,27404620.4013,68498,49499.608,11705355.25292
2024-12-07 01:00:00+00:00,236.43,237.04,234.81,235.51,91774.406,2024-12-07 01:59:59.999000+00:00,21643968.28795,69142,42214.447,9956953.67998
2024-12-07 02:00:00+00:00,235.5,236.6,235.03,235.75,79345.922,2024-12-07 02:59:59.999000+00:00,18723739.82454,44395,39150.537,9238797.55443
2024-12-07 03:00:00+00:00,235.75,236.11,234.12,234.86,96011.567,2024-12-07 03:59:59.999000+00:00,22553465.58476,50792,42072.535,9882657.68441
2024-12-07 04:00:00+00:00,234.86,235.54,234.32,235.33,71958.858,2024-12-07 04:59:59.999000+00:00,16917860.26707,43601,33477.146,7871348.06504
2024-12-07 05:00:00+00:00,235.34,236.08,234.86,235.39,65724.959,2024-12-07 05:59:59.999000+00:00,15478004.73192,43699,34418.438,8105915.75603
2024-12-07 06:00:00+00:00,235.39,236.03,234.63,235.97,53485.341,2024-12-07 06:59:59.999000+00:00,12587202.17599,36807,25679.316,6043918.26081
2024-12-07 07:00:00+00:00,235.96,236.59,235.28,236.21,78443.05,2024-12-07 07:59:59.999000+00:00,18511315.85697,44666,47586.94,11232254.71202
2024-12-07 08:00:00+00:00,236.21,236.48,235.01,235.95,62924.079,2024-12-07 08:59:59.999000+00:00,14828731.55155,44959,31387.504,7398085.76808
2024-12-07 09:00:00+00:00,235.96,238.79,235.93,238.75,180715.604,2024-12-07 09:59:59.999000+00:00,42977839.57638,68336,126501.774,30091811.88933
2024-12-07 10:00:00+00:00,238.76,239.36,237.13,238.4,119929.85,2024-12-07 10:59:59.999000+00:00,28574448.27602,62107,63685.324,15178854.46519
2024-12-07 11:00:00+00:00,238.4,239.21,237.98,238.15,88738.956,2024-12-07 11:59:59.999000+00:00,21172863.71232,50134,39569.63,9441812.77982
2024-12-07 12:00:00+00:00,238.15,238.73,237.17,238.26,94074.239,2024-12-07 12:59:59.999000+00:00,22391623.86184,48287,45532.515,10838985.64541
2024-12-07 13:00:00+00:00,238.26,239.54,237.5,239.35,105227.24,2024-12-07 13:59:59.999000+00:00,25088193.94211,56172,61324.155,14621338.38169
2024-12-07 14:00:00+00:00,239.35,242.9,237.61,242.62,303044.496,2024-12-07 14:59:59.999000+00:00,72954546.48492,128050,186643.39,44935260.28734
2024-12-07 15:00:00+00:00,242.62,243.2,239.72,240.84,233867.375,2024-12-07 15:59:59.999000+00:00,56418199.01393,116559,115805.387,27938996.43177
2024-12-07 16:00:00+00:00,240.85,242.23,238.88,241.98,162841.376,2024-12-07 16:59:59.999000+00:00,39167565.15706,97010,89825.327,21608655.20013
2024-12-07 17:00:00+00:00,241.99,242.15,239.79,241.01,113690.427,2024-12-07 17:59:59.999000+00:00,27398736.39871,86054,58606.934,14124068.7139
2024-12-07 18:00:00+00:00,241.01,242.4,240.16,241.87,125201.943,2024-12-07 18:59:59.999000+00:00,30257395.83812,75819,70189.519,16960410.88243
2024-12-07 19:00:00+00:00,241.87,242.54,240.37,241.67,127184.46,2024-12-07 19:59:59.999000+00:00,30729135.24562,74059,60850.358,14702984.71216
2024-12-07 20:00:00+00:00,241.67,243.0,240.6,241.18,155564.191,2024-12-07 20:59:59.999000+00:00,37607697.36325,73984,86533.703,20914360.67806
2024-12-07 21:00:00+00:00,241.18,243.08,239.99,241.56,153193.157,2024-12-07 21:59:59.999000+00:00,37031642.43967,83454,82660.712,19990919.54829
2024-12-07 22:00:00+00:00,241.56,243.61,238.39,238.67,140375.926,2024-12-07 22:59:59.999000+00:00,33815010.02676,71184,67918.611,16374408.714
2024-12-07 23:00:00+00:00,238.67,240.16,237.83,238.14,114418.651,2024-12-07 23:59:59.999000+00:00,27345860.61081,68392,53873.563,12879776.79959
2024-12-08 00:00:00+00:00,238.14,239.46,237.6,239.07,98947.091,2024-12-08 00:59:59.999000+00:00,23598794.30267,88157,52545.408,12531501.72007
2024-12-08 01:00:00+00:00,239.06,240.09,238.38,239.3,103011.566,2024-12-08 01:59:59.999000+00:00,24666922.2661,64957,59160.916,14169956.3972
2024-12-08 02:00:00+00:00,239.3,241.37,239.21,241.2,94800.816,2024-12-08 02:59:59.999000+00:00,22805802.42729,64145,52454.874,12619415.60498
2024-12-08 03:00:00+00:00,241.19,241.51,240.16,240.66,78465.711,2024-12-08 03:59:59.999000+00:00,18891565.28579,53736,45183.015,10878593.13501
2024-12-08 04:00:00+00:00,240.67,241.07,238.4,238.42,92102.612,2024-12-08 04:59:59.999000+00:00,22074798.48519,58056,40047.499,9597676.99624
2024-12-08 05:00:00+00:00,238.41,239.03,236.61,237.25,110144.005,2024-12-08 05:59:59.999000+00:00,26167735.46331,75780,44314.767,10529620.61392
2024-12-08 06:00:00+00:00,237.25,238.54,236.6,238.12,82497.203,2024-12-08 06:59:59.999000+00:00,19604635.00005,52831,36456.447,8664628.02347
2024-12-08 07:00:00+00:00,238.13,238.9,237.39,237.6,56227.558,2024-12-08 07:59:59.999000+00:00,13386186.92644,45783,25841.663,6151490.06597
2024-12-08 08:00:00+00:00,237.6,237.78,234.91,234.93,163602.123,2024-12-08 08:59:59.999000+00:00,38599483.47852,94729,68335.736,16125325.26145
2024-12-08 09:00:00+00:00,234.94,236.06,233.22,233.9,169861.693,2024-12-08 09:59:59.999000+00:00,39864650.63704,100458,67454.2,15840859.99091
2024-12-08 10:00:00+00:00,233.9,235.54,233.84,235.21,92391.593,2024-12-08 10:59:59.999000+00:00,21692606.41697,70808,45863.997,10771251.68917
2024-12-08 11:00:00+00:00,235.2,236.49,234.74,235.96,79020.78,2024-12-08 11:59:59.999000+00:00,18624783.93648,51101,48647.54,11467777.85671
2024-12-08 12:00:00+00:00,235.95,236.67,234.69,236.02,108054.769,2024-12-08 12:59:59.999000+00:00,25459178.83655,85130,46424.883,10943484.62482
2024-12-08 13:00:00+00:00,236.03,237.64,235.35,237.33,104584.843,2024-12-08 13:59:59.999000+00:00,24766022.56965,74683,57962.261,13728112.51049
2024-12-08 14:00:00+00:00,237.34,237.48,235.69,235.77,69844.554,2024-12-08 14:59:59.999000+00:00,16532203.88446,53224,28379.79,6718106.95087
2024-12-08 15:00:00+00:00,235.77,237.5,234.47,237.35,116888.202,2024-12-08 15:59:59.999000+00:00,27589230.36259,89273,56616.808,13364191.45496
2024-12-08 16:00:00+00:00,237.34,237.68,235.56,235.87,103325.781,2024-12-08 16:59:59.999000+00:00,24454763.18971,76145,42673.154,10102015.7375
2024-12-08 17:00:00+00:00,235.87,236.7,235.0,236.65,97152.028,2024-12-08 17:59:59.999000+00:00,22912650.54395,55277,38542.449,9096226.10587
2024-12-08 18:00:00+00:00,236.65,236.79,235.06,235.15,57396.722,2024-12-08 18:59:59.999000+00:00,13531753.63314,47655,26502.206,6248531.80649
2024-12-08 19:00:00+00:00,235.15,236.74,234.09,236.51,74253.72,2024-12-08 19:59:59.999000+00:00,17454180.08052,52868,39158.935,9208680.92885
2024-12-08 20:00:00+00:00,236.51,236.67,235.2,235.32,48306.493,2024-12-08 20:59:59.999000+00:00,11394172.22848,38889,25641.714,6048136.91076
2024-12-08 21:00:00+00:00,235.32,235.86,234.6,235.68,88604.937,2024-12-08 21:59:59.999000+00:00,20854024.76259,30556,33042.482,7776224.91627
2024-12-08 22:00:00+00:00,235.67,236.72,235.33,236.67,43298.141,2024-12-08 22:59:59.999000+00:00,10216485.04233,24077,24331.042,5742183.31878
2024-12-08 23:00:00+00:00,236.66,237.75,235.85,237.02,90054.61,2024-12-08 23:59:59.999000+00:00,21313427.07009,68805,45967.749,10882178.45047
2024-12-09 00:00:00+00:00,237.02,237.28,233.0,233.69,180891.386,2024-12-09 00:59:59.999000+00:00,42435243.49338,135915,71968.364,16887116.37446
2024-12-09 01:00:00+00:00,233.68,234.85,231.75,232.33,147181.781,2024-12-09 01:59:59.999000+00:00,34319720.93284,117740,67715.636,15799139.04333
2024-12-09 02:00:00+00:00,232.34,232.97,231.0,231.94,153271.617,2024-12-09 02:59:59.999000+00:00,35524869.2491,91163,67391.462,15617589.82085
2024-12-09 03:00:00+00:00,231.95,232.82,230.17,231.83,119122.461,2024-12-09 03:59:59.999000+00:00,27570934.09905,81007,53673.037,12430033.63821
2024-12-09 04:00:00+00:00,231.82,232.59,230.62,232.5,123869.541,2024-12-09 04:59:59.999000+00:00,28735696.89401,78268,70868.275,16445171.99423
2024-12-09 05:00:00+00:00,232.5,232.8,231.77,232.53,77535.539,2024-12-09 05:59:59.999000+00:00,18015753.96785,43377,36125.265,8395198.1984
2024-12-09 06:00:00+00:00,232.54,232.59,230.19,230.49,156752.945,2024-12-09 06:59:59.999000+00:00,36236858.09843,85192,68205.631,15774766.06837
2024-12-09 07:00:00+00:00,230.48,232.37,228.11,231.59,251177.565,2024-12-09 07:59:59.999000+00:00,57774861.10286,160292,111159.03,25582046.47993
2024-12-09 08:00:00+00:00,231.59,231.82,226.3,226.61,211613.123,2024-12-09 08:59:59.999000+00:00,48405513.38052,184202,96875.482,22161818.97563
2024-12-09 09:00:00+00:00,226.6,228.07,225.49,226.84,225010.48,2024-12-09 09:59:59.999000+00:00,51030239.9896,175768,100628.158,22830154.87528
2024-12-09 10:00:00+00:00,226.85,228.11,226.4,227.96,93333.191,2024-12-09 10:59:59.999000+00:00,21219988.41465,81090,50501.896,11481739.89803
2024-12-09 11:00:00+00:00,227.96,227.96,225.29,225.99,157648.926,2024-12-09 11:59:59.999000+00:00,35708313.48986,113636,79809.565,18083219.35483
2024-12-09 12:00:00+00:00,225.99,227.83,225.0,227.68,167505.935,2024-12-09 12:59:59.999000+00:00,37962368.37291,132892,89501.299,20287706.78674
2024-12-09 13:00:00+00:00,227.67,229.81,226.73,229.06,141337.009,2024-12-09 13:59:59.999000+00:00,32335281.17412,100287,81441.556,18632749.80412
2024-12-09 14:00:00+00:00,229.07,231.76,228.19,230.73,200113.475,2024-12-09 14:59:59.999000+00:00,46001750.38847,110254,123070.091,28293296.49893
2024-12-09 15:00:00+00:00,230.73,231.74,222.89,224.29,780899.027,2024-12-09 15:59:59.999000+00:00,176367592.45212,323808,389818.411,87991379.66115
2024-12-09 16:00:00+00:00,224.3,226.15,223.25,224.48,260441.3,2024-12-09 16:59:59.999000+00:00,58634588.20428,136066,133351.608,30023516.55138
2024-12-09 17:00:00+00:00,224.48,225.58,223.06,223.06,166375.382,2024-12-09 17:59:59.999000+00:00,37359997.30374,72570,87344.591,19613800.89245
2024-12-09 18:00:00+00:00,223.07,225.1,223.07,224.35,108720.458,2024-12-09 18:59:59.999000+00:00,24393115.35955,46202,56077.765,12583549.83039
2024-12-09 19:00:00+00:00,224.35,224.35,221.7,221.95,221404.129,2024-12-09 19:59:59.999000+00:00,49341710.01019,76558,96883.705,21598573.15256
2024-12-09 20:00:00+00:00,221.95,225.75,218.38,219.41,731289.015,2024-12-09 20:59:59.999000+00:00,162112590.01527,276633,358757.156,79594368.92845
2024-12-09 21:00:00+00:00,219.4,220.57,203.0,218.0,1447852.916,2024-12-09 21:59:59.999000+00:00,311167354.39749,374341,624479.671,134511788.96739
2024-12-09 22:00:00+00:00,218.01,218.74,204.85,217.87,1031733.707,2024-12-09 22:59:59.999000+00:00,221397198.94336,272394,467316.352,100365263.44108
2024-12-09 23:00:00+00:00,217.86,219.56,216.01,216.63,236502.8,2024-12-09 23:59:59.999000+00:00,51576670.51536,127257,123557.811,26952689.83306
2024-12-10 00:00:00+00:00,216.62,221.06,213.61,217.74,426464.69,2024-12-10 00:59:59.999000+00:00,92723512.93097,220086,241149.207,52424997.69202
2024-12-10 01:00:00+00:00,217.74,219.39,215.81,218.93,230326.634,2024-12-10 01:59:59.999000+00:00,50191906.71573,177013,124314.29,27099082.10568
2024-12-10 02:00:00+00:00,218.93,218.95,212.83,212.87,335894.909,2024-12-10 02:59:59.999000+00:00,72289378.58786,214368,160989.163,34640781.76993
2024-12-10 03:00:00+00:00,212.87,215.8,206.96,215.8,587036.967,2024-12-10 03:59:59.999000+00:00,123965265.99443,368299,273453.478,57770180.74927
2024-12-10 04:00:00+00:00,215.79,216.37,212.14,216.16,254131.28,2024-12-10 04:59:59.999000+00:00,54555311.68339,178922,128074.606,27494591.81464
2024-12-10 05:00:00+00:00,216.16,216.87,214.49,216.34,145234.289,2024-12-10 05:59:59.999000+00:00,31342927.03987,116563,76569.42,16527036.43155
2024-12-10 06:00:00+00:00,216.34,218.74,215.51,218.17,160230.256,2024-12-10 06:59:59.999000+00:00,34883231.12615,121520,87485.644,19046229.07811
2024-12-10 07:00:00+00:00,218.18,218.19,215.82,217.34,114299.017,2024-12-10 07:59:59.999000+00:00,24795480.32483,82042,52820.756,11458785.13113
2024-12-10 08:00:00+00:00,217.33,217.85,215.48,217.19,139699.459,2024-12-10 08:59:59.999000+00:00,30280324.68766,91369,74293.715,16104481.78893
2024-12-10 09:00:00+00:00,217.19,218.59,216.03,217.03,166153.801,2024-12-10 09:59:59.999000+00:00,36097089.13676,110302,82643.36,17958461.36022
2024-12-10 10:00:00+00:00,217.04,218.44,216.94,217.19,131023.213,2024-12-10 10:59:59.999000+00:00,28518282.98271,82174,70160.297,15270451.017
2024-12-10 11:00:00+00:00,217.19,217.37,215.08,216.21,121620.458,2024-12-10 11:59:59.999000+00:00,26310983.02425,80831,62753.169,13578448.46121
2024-12-10 12:00:00+00:00,216.21,216.72,210.27,211.41,332426.608,2024-12-10 12:59:59.999000+00:00,70950756.61354,199893,160684.363,34303646.50501
2024-12-10 13:00:00+00:00,211.41,215.36,211.1,214.45,315681.811,2024-12-10 13:59:59.999000+00:00,67426047.75928,223804,152125.335,32493291.34956
2024-12-10 14:00:00+00:00,214.45,218.6,214.41,216.6,453640.389,2024-12-10 14:59:59.999000+00:00,98276203.33006,287710,240426.794,52094172.52547
2024-12-10 15:00:00+00:00,216.6,217.89,206.27,206.55,690424.133,2024-12-10 15:59:59.999000+00:00,146330776.51232,210923,302892.049,64213697.8363
2024-12-10 16:00:00+00:00,206.58,211.4,205.04,210.81,709623.527,2024-12-10 16:59:59.999000+00:00,147445640.11402,214819,362797.455,75422147.22775
2024-12-10 17:00:00+00:00,210.82,211.19,203.7,203.75,517524.257,2024-12-10 17:59:59.999000+00:00,107244021.62379,165321,251373.344,52103486.51039
2024-12-10 18:00:00+00:00,203.75,210.95,203.21,209.28,408641.149,2024-12-10 18:59:59.999000+00:00,84687712.50963,147946,218449.777,45288968.66282
2024-12-10 19:00:00+00:00,209.29,212.77,209.01,212.1,193627.408,2024-12-10 19:59:59.999000+00:00,40942614.11667,76608,114300.359,24166507.04319
2024-12-10 20:00:00+00:00,212.09,213.76,211.34,213.49,143566.987,2024-12-10 20:59:59.999000+00:00,30549149.84648,64117,73365.089,15613340.81237
2024-12-10 21:00:00+00:00,213.5,216.29,212.95,213.21,213987.769,2024-12-10 21:59:59.999000+00:00,45913180.21532,82183,105762.352,22698349.74348
2024-12-10 22:00:00+00:00,213.22,214.83,212.64,214.48,113736.274,2024-12-10 22:59:59.999000+00:00,24317245.40971,36610,57959.179,12394157.55751
2024-12-10 23:00:00+00:00,214.49,215.19,212.97,213.6,113712.445,2024-12-10 23:59:59.999000+00:00,24364905.93003,45489,59287.992,12708518.31343
2024-12-11 00:00:00+00:00,213.6,215.54,211.51,215.05,202251.224,2024-12-11 00:59:59.999000+00:00,43217216.52889,125502,109129.262,23334422.55212
2024-12-11 01:00:00+00:00,215.04,216.46,211.54,212.03,455717.249,2024-12-11 01:59:59.999000+00:00,97607176.16578,253584,266568.7,57136347.31357
2024-12-11 02:00:00+00:00,212.03,217.11,211.66,215.98,319858.142,2024-12-11 02:59:59.999000+00:00,68695159.45361,181074,187640.142,40302903.69219
2024-12-11 03:00:00+00:00,215.97,219.4,215.8,219.39,179373.878,2024-12-11 03:59:59.999000+00:00,39070677.25732,115113,98544.434,21464966.85857
2024-12-11 04:00:00+00:00,219.39,219.93,217.94,218.76,137774.197,2024-12-11 04:59:59.999000+00:00,30138324.29843,85844,70748.483,15476283.54844
2024-12-11 05:00:00+00:00,218.77,219.12,216.9,218.36,104240.251,2024-12-11 05:59:59.999000+00:00,22722830.13263,70043,48948.713,10674033.13326
2024-12-11 06:00:00+00:00,218.37,220.32,217.94,219.79,106652.651,2024-12-11 06:59:59.999000+00:00,23401034.08695,65905,60176.764,13205218.00036
2024-12-11 07:00:00+00:00,219.79,220.27,218.29,218.44,139008.381,2024-12-11 07:59:59.999000+00:00,30514955.77264,65388,60165.484,13208539.38263
2024-12-11 08:00:00+00:00,218.45,223.0,218.31,221.97,207147.184,2024-12-11 08:59:59.999000+00:00,45856369.90652,112618,116495.516,25788149.36754
2024-12-11 09:00:00+00:00,221.98,222.86,220.56,222.68,183725.939,2024-12-11 09:59:59.999000+00:00,40733078.34954,78493,94204.175,20893674.87537
2024-12-11 10:00:00+00:00,222.67,224.0,222.57,223.96,190185.75,2024-12-11 10:59:59.999000+00:00,42470829.8944,81442,99164.31,22144638.41982
2024-12-11 11:00:00+00:00,223.96,225.41,223.29,224.79,176284.73,2024-12-11 11:59:59.999000+00:00,39572373.97381,100980,103404.487,23217243.56127
2024-12-11 12:00:00+00:00,224.78,226.64,224.27,224.82,215172.271,2024-12-11 12:59:59.999000+00:00,48485366.92693,95061,110116.67,24822754.46199
2024-12-11 13:00:00+00:00,224.83,227.49,224.06,226.5,317970.779,2024-12-11 13:59:59.999000+00:00,71881844.64205,164103,152540.6,34486603.47872
2024-12-11 14:00:00+00:00,226.5,227.55,224.95,227.32,311487.411,2024-12-11 14:59:59.999000+00:00,70496669.01305,171803,138034.388,31250325.17015
2024-12-11 15:00:00+00:00,227.33,230.29,227.28,228.38,383000.329,2024-12-11 15:59:59.999000+00:00,87639925.40507,218522,213400.375,48840443.93281
2024-12-11 16:00:00+00:00,228.38,230.51,228.37,229.37,269841.232,2024-12-11 16:59:59.999000+00:00,61890735.27838,136129,145225.93,33303518.70577
2024-12-11 17:00:00+00:00,229.37,230.32,227.4,228.05,151104.982,2024-12-11 17:59:59.999000+00:00,34621089.79589,102846,75018.648,17197657.98027
2024-12-11 18:00:00+00:00,228.05,228.94,227.29,228.45,227439.372,2024-12-11 18:59:59.999000+00:00,51894791.29411,105947,93914.331,21428750.42487
2024-12-11 19:00:00+00:00,228.45,229.93,227.95,229.77,80834.885,2024-12-11 19:59:59.999000+00:00,18520753.29433,59703,43029.052,9859915.06414
2024-12-11 20:00:00+00:00,229.78,230.65,228.4,228.98,113444.907,2024-12-11 20:59:59.999000+00:00,26023696.04792,82482,57430.981,13176635.71289
2024-12-11 21:00:00+00:00,228.97,229.4,228.25,228.99,63247.567,2024-12-11 21:59:59.999000+00:00,14474309.12365,46989,31517.206,7213008.503
2024-12-11 22:00:00+00:00,228.99,229.45,228.05,228.27,64445.705,2024-12-11 22:59:59.999000+00:00,14740912.46163,35828,30219.927,6913047.32538
2024-12-11 23:00:00+00:00,228.27,228.61,226.77,227.29,88275.792,2024-12-11 23:59:59.999000+00:00,20095743.29168,62787,41144.492,9365838.57354
2024-12-12 00:00:00+00:00,227.29,227.8,226.42,227.26,128145.621,2024-12-12 00:59:59.999000+00:00,29098624.53872,91256,69155.857,15703663.17644
2024-12-12 01:00:00+00:00,227.27,227.8,225.67,226.08,156129.555,2024-12-12 01:59:59.999000+00:00,35407278.53923,78367,71552.635,16232273.03322
2024-12-12 02:00:00+00:00,226.08,229.44,226.03,229.14,93551.496,2024-12-12 02:59:59.999000+00:00,21271460.11382,62075,59111.332,13442605.52944
2024-12-12 03:00:00+00:00,229.15,231.97,227.69,230.36,186830.441,2024-12-12 03:59:59.999000+00:00,43012494.20913,129599,98016.72,22560190.67269
2024-12-12 04:00:00+00:00,230.37,231.44,228.98,229.87,144976.648,2024-12-12 04:59:59.999000+00:00,33392055.83388,100279,72117.356,16610132.77145
2024-12-12 05:00:00+00:00,229.87,232.98,229.52,231.31,216568.909,2024-12-12 05:59:59.999000+00:00,50097356.88941,87311,93508.411,21636765.31619
2024-12-12 06:00:00+00:00,231.3,231.78,229.18,230.21,128610.273,2024-12-12 06:59:59.999000+00:00,29605779.54848,90726,55129.662,12691321.94987
2024-12-12 07:00:00+00:00,230.21,231.54,229.79,230.01,99240.262,2024-12-12 07:59:59.999000+00:00,22889382.97855,59540,44125.178,10178451.6377
2024-12-12 08:00:00+00:00,230.0,232.66,229.98,232.31,118323.651,2024-12-12 08:59:59.999000+00:00,27420342.03421,61586,67715.563,15691821.53741
2024-12-12 09:00:00+00:00,232.3,233.53,231.73,231.77,102902.033,2024-12-12 09:59:59.999000+00:00,23947930.52393,83075,56536.086,13159527.99118
2024-12-12 10:00:00+00:00,231.77,231.9,229.25,230.02,142271.228,2024-12-12 10:59:59.999000+00:00,32756094.63536,119287,60403.73,13904952.03415
2024-12-12 11:00:00+00:00,230.02,230.33,228.3,229.59,125918.86,2024-12-12 11:59:59.999000+00:00,28860674.47685,121258,63081.695,14460472.71429
2024-12-12 12:00:00+00:00,229.59,231.78,229.58,231.35,108742.047,2024-12-12 12:59:59.999000+00:00,25082063.15038,67154,59704.55,13770570.01067
2024-12-12 13:00:00+00:00,231.36,232.6,228.61,229.97,219952.842,2024-12-12 13:59:59.999000+00:00,50669229.37494,192214,109659.728,25272409.74243
2024-12-12 14:00:00+00:00,229.96,233.28,229.23,232.54,213293.724,2024-12-12 14:59:59.999000+00:00,49363363.03365,207018,108907.856,25206386.60431
2024-12-12 15:00:00+00:00,232.54,232.66,230.16,231.3,171373.253,2024-12-12 15:59:59.999000+00:00,39657922.50459,148059,81514.595,18865755.27361
2024-12-12 16:00:00+00:00,231.3,233.44,230.58,230.77,180879.679,2024-12-12 16:59:59.999000+00:00,41975775.99135,165214,93916.655,21802463.20076
2024-12-12 17:00:00+00:00,230.77,234.3,230.72,234.03,132173.521,2024-12-12 17:59:59.999000+00:00,30794397.71713,104710,73117.221,17037332.42147
2024-12-12 18:00:00+00:00,234.04,234.69,231.18,231.41,123658.143,2024-12-12 18:59:59.999000+00:00,28792224.09499,100271,54262.619,12635582.69261
2024-12-12 19:00:00+00:00,231.41,231.7,226.59,227.24,327873.152,2024-12-12 19:59:59.999000+00:00,74924474.61796,204418,123640.432,28254949.42011
2024-12-12 20:00:00+00:00,227.25,229.73,227.11,228.78,117791.221,2024-12-12 20:59:59.999000+00:00,26900373.09708,112212,61187.915,13973524.96832
2024-12-12 21:00:00+00:00,228.77,228.85,226.86,227.6,102859.463,2024-12-12 21:59:59.999000+00:00,23449005.82041,81931,48529.954,11063902.76636
2024-12-12 22:00:00+00:00,227.61,228.47,225.71,228.21,141371.645,2024-12-12 22:59:59.999000+00:00,32076351.06501,74457,74254.743,16854965.8735
2024-12-12 23:00:00+00:00,228.2,228.36,226.52,226.96,75666.4,2024-12-12 23:59:59.999000+00:00,17198722.20121,66967,36569.741,8312150.89196
2024-12-13 00:00:00+00:00,226.95,228.39,226.57,227.14,81873.231,2024-12-13 00:59:59.999000+00:00,18624916.02611,66383,46058.49,10479069.94258
2024-12-13 01:00:00+00:00,227.14,227.15,224.27,226.2,178498.503,2024-12-13 01:59:59.999000+00:00,40270599.57642,119062,68423.826,15438180.29472
2024-12-13 02:00:00+00:00,226.2,228.44,225.83,227.4,127083.944,2024-12-13 02:59:59.999000+00:00,28863048.21235,82563,70162.094,15937411.39598
2024-12-13 03:00:00+00:00,227.4,227.95,226.65,227.17,74841.907,2024-12-13 03:59:59.999000+00:00,17016705.46122,63799,37503.961,8528035.09327
2024-12-13 04:00:00+00:00,227.18,227.51,225.47,225.93,94466.03,2024-12-13 04:59:59.999000+00:00,21392759.08321,59775,56535.353,12802649.55678
2024-12-13 05:00:00+00:00,225.93,226.85,225.59,225.64,89553.498,2024-12-13 05:59:59.999000+00:00,20258857.36383,58584,49999.171,11312476.15197
2024-12-13 06:00:00+00:00,225.64,226.68,224.0,224.09,96064.232,2024-12-13 06:59:59.999000+00:00,21659223.98757,65108,39418.07,8896943.34063
2024-12-13 07:00:00+00:00,224.1,225.21,223.09,224.81,156648.461,2024-12-13 07:59:59.999000+00:00,35108513.23789,94904,71026.913,15923032.94778
2024-12-13 08:00:00+00:00,224.82,226.3,223.89,226.16,86550.893,2024-12-13 08:59:59.999000+00:00,19510873.47974,66161,48986.138,11045579.95175
2024-12-13 09:00:00+00:00,226.16,226.57,224.31,225.36,74716.833,2024-12-13 09:59:59.999000+00:00,16835259.58365,56987,36540.403,8235778.57343
2024-12-13 10:00:00+00:00,225.36,226.57,224.11,226.14,75982.769,2024-12-13 10:59:59.999000+00:00,17134748.11407,64999,36629.913,8263752.80538
2024-12-13 11:00:00+00:00,226.14,227.27,225.58,225.61,76271.717,2024-12-13 11:59:59.999000+00:00,17266664.72831,58375,37062.722,8391004.93207
2024-12-13 12:00:00+00:00,225.6,226.71,225.03,225.54,79450.411,2024-12-13 12:59:59.999000+00:00,17939764.30874,66159,43741.069,9877251.03952
2024-12-13 13:00:00+00:00,225.54,225.59,222.58,223.48,201711.922,2024-12-13 13:59:59.999000+00:00,45114025.29191,123552,79975.906,17891855.1472
2024-12-13 14:00:00+00:00,223.48,224.44,222.07,223.94,228359.928,2024-12-13 14:59:59.999000+00:00,50999835.14905,172660,102647.622,22930538.89982
2024-12-13 15:00:00+00:00,223.94,226.18,220.7,221.13,296764.893,2024-12-13 15:59:59.999000+00:00,66395991.57408,205216,142391.945,31890348.452
